# Data source: SEC EDGAR (data.sec.gov)
# Screener Parameters:
# Revenue >= 0.0
# NetIncome >= 0.0
# EPS >= 0.0
# Debt/Assets <= 0.8

Ticker,Company,CIK,ReportDate,Revenue,NetIncome,NetMargin%,RevenueYoY%,Assets,Liabilities,Equity,Debt/Assets%,EPS,SharesOut
KTB,"KONTOOR BRANDS, INC.",0001760965,2024-12-28,2097839000,245802000,11.72,-17.69,1650539000,1250484000,400055000.0,75.76,4.42,55593612.0
CMRE,COSTAMARE INC.,0001503584,2025-05-06,2083894000,319919000,15.35,37.88,5148687000,500145000,2513514000.0,9.71,2.44,122160638.0
PODD,INSULET CORPORATION,0001145197,2024-12-31,2071600000,418300000,20.19,22.07,3087700000,1876100000,1211600000.0,60.76,5.97,70346898.0
PLUS,ePlus inc.,0001022408,2025-03-31,2068789000,107978000,5.22,-7.03,1884805000,907182000,977623000.0,48.13,4.07,26438876.0
PRIM,Primoris Services Corporation,0001361538,2024-12-31,2061808000,180888000,8.77,,4195868000,2786335000,1409533000.0,66.41,3.37,54032351.0
MGRD,"AFFILIATED MANAGERS GROUP, INC.",0001004434,2024-12-31,2040900000,511600000,25.07,-0.82,8830900000,4182200000,3345300000.0,47.36,16.45,28128908.0
MGRB,"AFFILIATED MANAGERS GROUP, INC.",0001004434,2024-12-31,2040900000,511600000,25.07,-0.82,8830900000,4182200000,3345300000.0,47.36,16.45,28128908.0
MGRE,"AFFILIATED MANAGERS GROUP, INC.",0001004434,2024-12-31,2040900000,511600000,25.07,-0.82,8830900000,4182200000,3345300000.0,47.36,16.45,28128908.0
MGR,"AFFILIATED MANAGERS GROUP, INC.",0001004434,2024-12-31,2040900000,511600000,25.07,-0.82,8830900000,4182200000,3345300000.0,47.36,16.45,28128908.0
AMG,"AFFILIATED MANAGERS GROUP, INC.",0001004434,2024-12-31,2040900000,511600000,25.07,-0.82,8830900000,4182200000,3345300000.0,47.36,16.45,28128908.0
GIS,"GENERAL MILLS, INC.",0000040704,2025-05-25,2037800000,2295200000,112.63,4.11,33071100000,23859900000,9199200000.0,72.15,4.12,533582081.0
KIM,KIMCO REALTY CORPORATION,0000879101,2024-12-31,2037014000,410785000,20.17,14.22,20309896000,9464107000,10652547000.0,46.6,0.46,677195122.0
UVV,UNIVERSAL CORPORATION,0000102037,2025-03-31,2033947000,95047000,4.67,-1.8,2989552000,1489014000,1458556000.0,49.81,3.81,24921155.0
ITRI,"Itron, Inc.",0000780571,2024-12-31,2018197000,239105000,11.85,0.25,3407623000,1996195000,1390600000.0,58.58,5.27,45801371.0
SAM,"THE BOSTON BEER COMPANY, INC.",0000949870,2024-12-28,2012926000,59695000,2.97,0.21,1250018000,333831000,916187000.0,26.71,5.07,
NTES,"NETEASE, INC.",0001110646,2024-12-31,2011482000,1671399000,83.09,24.62,26850732000,7329115000,18999850000.0,27.3,1.27,3167959016.0
ZTO,ZTO Express (Cayman) Inc.,0001677250,2024-12-31,2007296000,1207901000,60.18,42.37,12650573000,4064156000,8502513000.0,32.13,1.5,798622719.0
WGO,"WINNEBAGO INDUSTRIES, INC.",0000107687,2025-08-30,1985674000,25700000,1.29,302.24,2154400000,929700000,1224700000.0,43.15,0.91,28220626.0
TXNM,"TXNM Energy, Inc.",0001108426,2024-12-31,1971199000,8778000,0.45,1.65,11211733000,8616919000,2536385000.0,76.86,2.67,108921356.0
IDXX,IDEXX LABORATORIES INC /DE,0000874716,2024-12-31,1969058000,887867000,45.09,10.91,3293443000,1698130000,1595313000.0,51.56,10.77,79851330.0
KMT,KENNAMETAL INC.,0000055242,2025-06-30,1966845000,93125000,4.73,-3.91,2545412000,1220764000,1283979000.0,47.96,1.21,76093136.0
CXW,"CORECIVIC, INC.",0001070985,2024-12-31,1961646000,122320000,6.24,3.43,2931891000,1438540000,1493351000.0,49.07,0.62,104584655.0
LX,LexinFintech Holdings Ltd.,0001708259,2024-12-31,1945884000,91185000,4.69,5.81,3046975000,1575596000,1259708000.0,51.71,0.23,
AVA,AVISTA CORP,0000104918,2024-12-31,1938000000,180000000,9.29,10.64,7941000000,5350000000,2591000000.0,67.37,2.29,81371742.0
NOW,"SERVICENOW, INC.",0001373715,2024-12-31,1933026000,1425000000,73.72,39.02,20383000000,10774000000,9609000000.0,52.86,6.92,208000000.0
MKSI,MKS INC.,0001049502,2024-12-31,1915977000,190000000,9.92,47.91,8590000000,6268000000,2322000000.0,72.97,2.82,67169474.0
BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,0001437578,2024-12-31,1903182000,140191000,7.37,9.32,3850319000,2571923000,1278396000.0,66.8,2.42,56553944.0
TGNA,TEGNA INC.,0000039899,2024-12-31,1903026000,599818000,31.52,-43.04,7326519000,4301488000,3004714000.0,58.71,3.55,161056789.0
SRPT,"Sarepta Therapeutics, Inc.",0000873303,2024-12-31,1901979000,235239000,12.37,52.97,3963173000,2435431000,1527742000.0,61.45,2.47,104787187.0
BRKRP,BRUKER CORPORATION,0001109354,2024-12-31,1895600000,113100000,5.97,7.34,5806700000,3991500000,1781200000.0,68.74,0.76,151719365.0
BRKR,BRUKER CORPORATION,0001109354,2024-12-31,1895600000,113100000,5.97,7.34,5806700000,3991500000,1781200000.0,68.74,0.76,151719365.0
SITE,"SiteOne Landscape Supply, Inc.",0001650729,2024-12-29,1861700000,123600000,6.64,28.25,3070800000,1478900000,1572500000.0,48.16,2.73,44536512.0
FSS,Federal Signal Corporation,0000277509,2024-12-31,1861500000,216300000,11.62,8.06,1765200000,579100000,1186100000.0,32.81,3.55,60808577.0
CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",0001100682,2024-12-28,1857601000,22203000,1.2,10.48,7528345000,4020267000,3461503000.0,53.4,0.2,49215471.0
FTDR,"Frontdoor, Inc.",0001727263,2024-12-31,1843000000,235000000,12.75,3.54,2107000000,1385000000,239000000.0,65.73,3.05,72113199.0
YETI,"YETI Holdings, Inc.",0001670592,2024-12-28,1829873000,175689000,9.6,10.32,1286120000,546013000,740107000.0,42.45,2.07,77808113.0
KFY,KORN FERRY,0000056679,2025-04-30,1819519000,246062000,13.52,12.2,3861224000,1989085000,1866456000.0,51.51,4.69,52194944.0
MSA,MSA SAFETY INC,0000066570,2024-12-31,1808140000,284967000,15.76,1.15,2205784000,1062465000,834388000.0,48.17,7.24,39152061.0
WLY,"JOHN WILEY & SONS, INC.",0000107140,2025-04-30,1796103000,84161000,4.69,297.63,2691466000,1939260000,752206000.0,72.05,1.56,60884591.0
WLYB,"JOHN WILEY & SONS, INC.",0000107140,2025-04-30,1796103000,84161000,4.69,297.63,2691466000,1939260000,752206000.0,72.05,1.56,60884591.0
ATGE,Adtalem Global Education Inc.,0000730464,2025-06-30,1788290000,237065000,13.26,12.85,2752352000,1318727000,1433625000.0,47.91,6.39,36328546.0
VNO,VORNADO REALTY TRUST,0000899689,2024-12-31,1787686000,70387000,3.94,-1.3,15998608000,9826739000,5158242000.0,61.42,0.04,192054832.0
DOV,DOVER Corp,0000029905,2024-12-31,1775589000,2697126000,151.9,-74.61,12509160000,3731897000,6953996000.0,29.83,19.58,137153223.0
ESS,"ESSEX PROPERTY TRUST, INC.",0000920522,2024-12-31,1774450000,390153000,21.99,6.29,12927359000,7176120000,5537046000.0,55.51,11.55,64404022.0
BV,"BrightView Holdings, Inc.",0001734713,2025-09-30,1771800000,56000000,3.16,,3392000000,1591900000,1293000000.0,46.93,0.13,94700000.0
RLI,RLI Corp,0000084246,2024-12-31,1770384000,345779000,19.53,17.09,5628802000,4106835000,1521967000.0,72.96,3.78,91837835.0
HHH,HOWARD HUGHES HOLDINGS INC.,0001981792,2024-12-31,1750689000,197703000,11.29,70.95,9211236000,6369462000,2776226000.0,69.15,3.98,59390960.0
AIR,AAR CORP,0000001750,2025-05-31,1748300000,12500000,0.71,315.67,2844600000,1800000,1211600000.0,0.06,0.35,39572508.0
JHG,JANUS HENDERSON GROUP PLC,0001274173,2024-12-31,1743700000,408900000,23.45,74.39,6963100000,1880000000,4591500000.0,27.0,2.57,154476408.0
UCTT,"Ultra Clean Holdings, Inc.",0001275014,2024-12-27,1734500000,23700000,1.37,-26.95,1919900000,984100000,873600000.0,51.26,0.53,45387088.0
AJG,ARTHUR J. GALLAGHER & CO.,0000354190,2024-12-31,1721400000,1462700000,84.97,3.86,64255200000,44075600000,20153500000.0,68.59,6.63,256800000.0
DT,"Dynatrace, Inc.",0001773383,2025-03-31,1698683000,483684000,28.47,18.75,4139678000,1518530000,2621148000.0,36.68,1.62,301488271.0
UNF,UNIFIRST CORPORATION,0000717954,2025-08-30,1696489000,148271000,8.74,308.03,2778155000,609198000,2168957000.0,21.93,4.05,19868648.0
ERIE,ERIE INDEMNITY COMPANY,0000922621,2024-12-31,1691774000,600314000,35.48,5.96,2888614000,901356000,1987258000.0,31.2,491.0,
MTX,MINERALS TECHNOLOGIES INC.,0000891014,2024-12-31,1675700000,167100000,9.97,2.3,3393900000,1610700000,1747000000.0,47.46,5.21,31134308.0
SSNC,"SS&C TECHNOLOGIES HOLDINGS, INC.",0001402436,2024-12-31,1675295000,760500000,45.39,13.09,19044700000,12435600000,6534900000.0,65.3,3.09,244027403.0
GNRC,GENERAC HOLDINGS INC.,0001474735,2024-12-31,1672445000,316315000,18.91,15.78,5109331000,2611888000,2494278000.0,51.12,5.46,58684066.0
UDR,"UDR, Inc.",0000074208,2024-12-31,1671842000,89585000,5.36,2.72,10897586000,6436691000,3443205000.0,59.07,0.26,330485820.0
DNUT,"Krispy Kreme, Inc.",0001857154,2024-12-29,1665397000,3095000,0.19,-1.23,3072030000,1907598000,1134537000.0,62.1,0.02,171300000.0
FOR,Forestar Group Inc.,0001406587,2025-09-30,1662400000,167900000,10.1,10.14,3137000000,1368100000,1767900000.0,43.61,3.3,50842077.0
ANET,"Arista Networks, Inc.",0001596532,2024-12-31,1646186000,2852054000,173.25,45.79,14043921000,4049114000,9994807000.0,28.83,2.27,1259285070.0
RBC,RBC BEARINGS INCORPORATED,0001324948,2025-03-29,1636300000,246200000,15.05,4.87,4685200000,1653800000,3031400000.0,35.3,7.76,31611442.0
GOLF,Acushnet Holdings Corp.,0001672013,2024-12-31,1633721000,214298000,13.12,4.71,2180206000,1383042000,765247000.0,63.44,3.38,58661329.0
ALG,ALAMO GROUP INC.,0000897077,2025-09-30,1628513000,115930000,7.12,-3.62,1450279000,462373000,1018254000.0,31.88,9.69,12115428.0
RDNT,"RadNet, Inc.",0000790526,2024-12-31,1616630000,2793000,0.17,13.05,3286690000,2153280000,902308000.0,65.52,0.04,77146342.0
GDS,GDS Holdings Limited,0001526125,2024-12-31,1616166000,3425386000,211.95,,73648628000,49979995000,22458046000.0,67.86,2.27,941269679.0
SXC,"SunCoke Energy, Inc.",0001514705,2024-12-31,1600300000,95900000,5.99,10.3,1668200000,957200000,680200000.0,57.38,1.13,84665509.0
PCTY,PAYLOCITY HOLDING CORPORATION,0001591698,2025-06-30,1595221000,227127000,14.24,13.74,4389428000,3155681000,1233747000.0,71.89,4.08,54381607.0
KNSL,"KINSALE CAPITAL GROUP, INC.",0001669162,2024-12-31,1587525000,414843000,26.13,29.65,4886704000,3403143000,1483561000.0,69.64,17.92,23263426.0
KALU,KAISER ALUMINUM CORP,0000811596,2024-12-31,1585900000,46800000,2.95,13.48,2314900000,1646900000,668000000.0,71.14,2.91,16206255.0
WPC,W. P. Carey Inc.,0001025378,2024-12-31,1583018000,460839000,29.11,-9.09,17535024000,9100900000,8429695000.0,51.9,1.33,219145024.0
FIVE,"FIVE BELOW, INC.",0001177609,2025-02-01,1559563000,253611000,16.26,398.54,4339574000,2531247000,1808327000.0,58.33,4.61,55157085.0
SVV,"Savers Value Village, Inc.",0001883313,2024-12-28,1537617000,29030000,1.89,2.49,1885495000,1463815000,421680000.0,77.64,0.18,156227451.0
JKHY,"JACK HENRY & ASSOCIATES, INC.",0000779152,2025-06-30,1536603000,455748000,29.66,310.03,3043970000,913138000,2130832000.0,30.0,6.25,72377132.0
NPO,ENPRO INC,0001164863,2024-12-31,1532000000,72900000,4.76,16.98,2491500000,1062900000,1428600000.0,42.66,3.48,21065729.0
PIPR,PIPER SANDLER COMPANIES,0001230245,2024-12-31,1531595000,181114000,11.83,12.77,2255936000,840163000,1227830000.0,37.24,11.44,17689597.0
GLPI,"Gaming and Leisure Properties, Inc.",0001575965,2024-12-31,1531546000,784620000,51.23,6.33,13075949000,8430425000,4268562000.0,64.47,2.87,283008342.0
MYRG,MYR GROUP INC.,0000700923,2024-12-31,1531169000,30263000,1.98,,1574059000,973699000,600360000.0,61.86,1.84,15522834.0
ZWS,ZURN ELKAY WATER SOLUTIONS CORPORATION,0001439288,2024-12-31,1530500000,160200000,10.47,19.4,2648500000,1061700000,1586800000.0,40.09,0.93,167350818.0
SLQT,"SELECTQUOTE, INC.",0001794783,2025-06-30,1526594000,47580000,3.12,15.5,1249356000,673838000,351144000.0,53.93,0.14,175971744.0
ELS,"EQUITY LIFESTYLE PROPERTIES, INC.",0000895417,2024-12-31,1526166000,384818000,25.21,2.47,5645652000,3821866000,1740716000.0,67.7,1.96,193828480.0
NWE,"NORTHWESTERN ENERGY GROUP, INC.",0001993004,2024-12-31,1513898000,224111000,14.8,6.45,7997524000,5139824000,2857700000.0,64.27,3.66,61407029.0
CAG,"CONAGRA BRANDS, INC.",0000023217,2025-05-25,1500000000,1152400000,76.83,-6.25,20933900000,12001200000,8932700000.0,57.33,2.41,478369475.0
LAUR,"Laureate Education, Inc.",0000912766,2024-12-31,1484288000,296474000,19.97,19.48,1862060000,903517000,959549000.0,48.52,1.93,147369162.0
UTHR,United Therapeutics Corporation,0001082554,2024-12-31,1483300000,1195100000,80.57,2.38,7364000000,920000000,6444000000.0,12.49,26.44,43056599.0
BLBD,BLUE BIRD CORPORATION,0001589526,2025-09-27,1480099000,127720000,8.63,9.87,625255000,8410000,255415000.0,1.35,4.01,31714959.0
HELE,HELEN OF TROY LIMITED,0000916789,2025-02-28,1478845000,123751000,8.37,5.82,3132083000,1448644000,1683439000.0,46.25,5.38,23072103.0
HIMS,"HIMS & HERS HEALTH, INC.",0001773751,2024-12-31,1476514000,126038000,8.54,69.33,707539000,230823000,476716000.0,32.62,0.58,0.0
KOP,KOPPERS HOLDINGS INC.,0001315257,2024-12-31,1475500000,52400000,3.55,4.19,1890200000,1401200000,488700000.0,74.13,2.54,19613926.0
ASIX,AdvanSix Inc.,0001673985,2024-12-31,1475194000,44149000,2.99,23.81,1594920000,820270000,774650000.0,51.43,1.65,26864035.0
HLMN,Hillman Solutions Corp.,0001822492,2024-12-28,1472595000,17255000,1.17,-0.26,2330503000,1148132000,1182371000.0,49.27,0.09,197289638.0
BILL,"BILL HOLDINGS, INC.",0001786352,2025-06-30,1462570000,23799000,1.63,13.36,10063982000,6149942000,3914040000.0,61.11,0.23,100156683.0
ITGR,INTEGER HOLDINGS CORPORATION,0001114483,2024-12-31,1461921000,119896000,8.2,5.42,3077971000,1458756000,1619215000.0,47.39,3.57,35038426.0
REG,REGENCY CENTERS CORPORATION,0000910606,2024-12-31,1453904000,400388000,27.54,9.94,12391961000,5491654000,6724146000.0,44.32,0.18,182900978.0
REGCP,REGENCY CENTERS CORPORATION,0000910606,2024-12-31,1453904000,400388000,27.54,9.94,12391961000,5491654000,6724146000.0,44.32,0.18,182900978.0
REGCO,REGENCY CENTERS CORPORATION,0000910606,2024-12-31,1453904000,400388000,27.54,9.94,12391961000,5491654000,6724146000.0,44.32,0.18,182900978.0
EPAM,"EPAM SYSTEMS, INC.",0001352010,2024-12-31,1450448000,454533000,31.34,25.02,4750473000,1119322000,3629211000.0,23.56,7.93,55242618.0
KLAC,KLA CORPORATION,0000319201,2025-06-30,1448669000,4061643000,280.37,,16067926000,11375473000,4692453000.0,70.8,30.53,131392338.0
ON,ON Semiconductor Corporation,0001097864,2024-12-31,1446300000,1572800000,108.75,3.17,14089800000,5275300000,8796400000.0,37.44,3.68,402378412.0
TSEM,TOWER SEMICONDUCTOR LTD.,0000928876,2024-12-31,1436122000,207864000,14.47,0.94,3080485000,440305000,2653318000.0,14.29,1.87,111550761.0
FDS,FACTSET RESEARCH SYSTEMS INC.,0001013237,2025-08-31,1435351000,597040000,41.6,6.31,4304272000,2117859000,2186413000.0,49.2,15.74,37099259.0
OPY,OPPENHEIMER HOLDINGS INC.,0000791963,2024-12-31,1432496000,71557000,5.0,14.71,3382726000,2532331000,850395000.0,74.86,6.91,
MWA,"MUELLER WATER PRODUCTS, INC.",0001350593,2025-09-30,1429700000,191700000,13.41,8.75,1838900000,857200000,981700000.0,46.61,1.23,156349160.0
VTOL,Bristow Group Inc.,0001525221,2024-12-31,1415491000,94797000,6.7,9.1,2125246000,1233974000,891707000.0,58.06,3.32,28920000.0
UTZ,"Utz Brands, Inc.",0001739566,2024-12-29,1409281000,15974000,1.13,-2.01,2728412000,1340668000,702451000.0,49.14,0.19,60349000.0
AVO,"MISSION PRODUCE, INC.",0001802974,2025-10-31,1391200000,37700000,2.71,12.68,983000000,363100000,587300000.0,36.94,0.53,70569517.0
CRMT,"AMERICA’S CAR-MART, INC.",0000799850,2025-04-30,1390932000,51343000,3.69,-0.21,1606474000,1036552000,569422000.0,64.52,2.38,8294807.0
FND,"Floor & Decor Holdings, Inc.",0001507079,2024-12-26,1384767000,205872000,14.87,31.79,5050478000,2880320000,2170158000.0,57.03,1.92,107756127.0
CLW,CLEARWATER PAPER CORPORATION,0001441236,2024-12-31,1383600000,196300000,14.19,-33.57,1679200000,824700000,854600000.0,49.11,11.7,16038337.0
CWEN,"Clearway Energy, Inc.",0001567683,2024-12-31,1371000000,88000000,6.42,4.34,14329000000,8765000000,5564000000.0,61.17,0.75,202195425.0
CWEN.A,"Clearway Energy, Inc.",0001567683,2024-12-31,1371000000,88000000,6.42,4.34,14329000000,8765000000,5564000000.0,61.17,0.75,202195425.0
RLJ,RLJ LODGING TRUST,0001511337,2024-12-31,1369440000,68021000,4.97,3.31,4883879000,2585602000,2284558000.0,52.94,0.27,151085078.0
ZD,"ZIFF DAVIS, INC.",0001084048,2024-12-31,1364028000,63047000,4.62,-1.94,3704334000,1893452000,1810882000.0,51.11,1.42,39504872.0
MOD,MODINE MANUFACTURING CO,0000067347,2025-03-31,1352500000,184000000,13.6,-9.62,1917600000,999400000,910200000.0,52.12,3.5,52648568.0
CALM,"CAL-MAINE FOODS, INC.",0000016160,2025-05-31,1351609000,1220048000,90.27,333.87,3084619000,518604000,2560624000.0,16.81,25.04,47654046.0
ICLR,ICON plc,0001060955,2024-12-31,1336058000,791474000,59.24,19.83,16877678000,7354679000,9522999000.0,43.58,9.6,80756860.0
NMM,NAVIOS MARITIME PARTNERS L.P.,0001415921,2024-12-31,1334066000,367308000,27.53,2.08,5673240000,2566612000,2551358000.0,45.24,13.54,29694433.0
CNXN,"PC CONNECTION, INC.",0001050377,2024-12-31,1331465000,87095000,6.54,,1299354000,388364000,910990000.0,29.89,3.31,25245224.0
ZEUS,OLYMPIC STEEL INC,0000917470,2024-12-31,1330696000,22980000,1.73,26.12,1044496000,470572000,573924000.0,45.05,1.97,11197621.0
BXC,BlueLinx Holdings Inc.,0001301787,2024-12-28,1330439000,53116000,3.99,,1577717000,931276000,646441000.0,59.03,6.22,7865058.0
MOMO,Hello Group Inc.,0001610601,2024-12-31,1318271000,409537000,31.07,138.34,2518456000,952186000,1037780000.0,37.81,0.39,147000000.0
CELH,"CELSIUS HOLDINGS, INC.",0001341766,2024-12-31,1318014000,145074000,11.01,101.65,1766881000,542464000,399929000.0,30.7,0.46,257785297.0
MGY,Magnolia Oil & Gas Corp,0001698990,2024-12-31,1315886000,366027000,27.82,7.25,2820835000,24554828,5000004.0,0.87,0.25,
SENEB,Seneca Foods Corporation,0000088948,2025-03-31,1314765000,41224000,3.14,239.13,1181429000,548406000,633023000.0,46.42,5.95,11735631.0
SENEA,Seneca Foods Corporation,0000088948,2025-03-31,1314765000,41224000,3.14,239.13,1181429000,548406000,633023000.0,46.42,5.95,11735631.0
BMRN,BIOMARIN PHARMACEUTICAL INC,0001048477,2024-12-31,1313646000,426859000,32.49,17.62,6988940000,1330950000,5657990000.0,19.04,2.25,192114344.0
NHC,NATIONAL HEALTHCARE CORP,0001047335,2024-12-31,1307382000,101927000,7.8,14.53,1524429000,541266000,980161000.0,35.51,6.62,15515253.0
CNMD,CONMED CORPORATION,0000816956,2024-12-31,1307015000,132423000,10.13,5.0,2306247000,1343566000,962681000.0,58.26,4.29,30967954.0
IOSP,INNOSPEC INC.,0001054905,2024-12-31,1306800000,119500000,9.14,47.93,1734700000,518600000,1211200000.0,29.9,1.43,24777582.0
NESR,NATIONAL ENERGY SERVICES REUNITED CORP.,0001698514,2024-12-31,1301704000,76310000,5.86,13.6,1773678000,865446000,802348000.0,48.79,0.8,96045856.0
CHEF,"THE CHEFS’ WAREHOUSE, INC.",0001517175,2024-12-27,1301520000,55479000,4.26,9.11,1858691000,1321045000,537646000.0,71.07,1.46,40685549.0
RDN,Radian Group Inc,0000890926,2024-12-31,1290283000,604440000,46.85,4.01,8663988000,4040130000,4623858000.0,46.63,3.96,135489059.0
DLB,"DOLBY LABORATORIES, INC.",0001308547,2025-09-26,1281256000,255018000,19.9,10.28,3227760000,595814000,2622557000.0,18.46,2.66,
BROS,DUTCH BROS INC.,0001866581,2024-12-31,1281015000,35258000,2.75,32.64,2501085000,1737220000,537369000.0,69.46,0.34,154204000.0
ARHS,"Arhaus, Inc.",0001875444,2024-12-31,1271107000,68550000,5.39,-1.29,1206316000,862571000,343745000.0,71.5,0.49,136946392.0
SBLK,STAR BULK CARRIERS CORP.,0001386716,2024-12-31,1265458000,304654000,24.07,33.31,4086378000,1604603000,2481775000.0,39.27,2.85,117630112.0
RYN,RAYONIER INC.,0000052827,2024-12-31,1262997000,359147000,28.44,19.5,3474419000,1684947000,1769312000.0,48.5,2.41,153899831.0
TXRH,"Texas Roadhouse, Inc.",0001289460,2024-12-31,1256942000,269818000,21.47,,3190779000,1817056000,1358347000.0,56.95,6.5,66146079.0
UFCS,"UNITED FIRE GROUP, INC",0000101199,2024-12-31,1253307000,61957000,4.94,14.41,3488469000,2706938000,781531000.0,77.6,2.45,25514329.0
DXPE,"DXP Enterprises, Inc.",0001020710,2024-12-31,1247043000,70489000,5.65,-16.85,1349494000,926706000,422788000.0,68.67,4.44,15679290.0
ESNT,ESSENT GROUP LTD.,0001448893,2024-12-31,1242904000,729403000,58.69,12.0,7111649000,1507991000,5603658000.0,21.2,6.92,96665101.0
PTC,PTC Inc.,0000857005,2025-09-30,1241824000,733997000,59.11,6.68,6617172000,2790943000,3826229000.0,42.18,6.12,119792704.0
APLE,"APPLE HOSPITALITY REIT, INC.",0001418121,2024-12-31,1238622000,214064000,17.28,18.98,4969920000,1704061000,3265859000.0,34.29,0.89,236575692.0
IDT,IDT CORPORATION,0001005731,2025-07-31,1231495000,76094000,6.18,2.13,626203000,295787000,305131000.0,47.24,3.02,
TNK,TEEKAY TANKERS LTD.,0001419945,2024-12-31,1229336000,176927000,14.39,-16.58,1973968000,217418000,1756550000.0,11.01,11.73,83591030.0
ICFI,"ICF International, Inc.",0001362004,2024-12-31,1229162000,110170000,8.96,3.72,2066353000,1083894000,982459000.0,52.45,5.88,18435932.0
TK,TEEKAY CORPORATION LTD.,0000911971,2024-12-31,1220374000,133770000,10.96,-16.7,2153115000,217948000,1935167000.0,10.12,1.47,84059952.0
GTM,ZoomInfo Technologies Inc.,0001794515,2024-12-31,1214300000,29100000,2.4,-2.03,6467600000,4774100000,1693500000.0,73.82,0.08,311592534.0
MTG,MGIC Investment Corp,0000876437,2024-12-31,1207731000,762994000,63.18,4.56,6547235000,1374860000,5172375000.0,21.0,2.92,223740981.0
SCVL,"Shoe Carnival, Inc.",0000895447,2025-02-01,1202885000,73766000,6.13,2.3,1124133000,475137000,648996000.0,42.27,2.72,27374968.0
FRT,FEDERAL REALTY INVESTMENT TRUST,0000034903,2024-12-31,1202452000,295208000,24.55,6.21,8524757000,5100327000,3171594000.0,59.83,3.42,86270031.0
